Image,Mask
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/07_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/080_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/081_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/082_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/083_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/084_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/085_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/086_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/087_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/088_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/089_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/08_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/090_1.npy,0
