Image,Mask
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/16_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/16_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/16_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/16_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/170_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/170_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/170_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/170_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/171_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/171_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/171_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/171_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/172_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/172_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/172_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/172_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/173_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/173_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/173_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/173_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/174_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/174_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/174_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/174_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/175_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/175_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/175_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/175_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/176_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/176_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/176_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/176_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/177_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/177_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/177_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/177_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/178_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/178_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/178_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/178_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/179_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/179_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/179_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/179_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/17_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/17_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/17_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/17_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/180_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/180_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/180_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/180_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/181_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/181_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/181_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/181_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/182_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/182_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/182_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/182_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/183_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/183_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/183_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/183_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/184_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/184_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/184_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/184_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/185_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/185_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/185_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/185_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/186_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/186_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/186_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/186_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/187_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/187_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/187_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/187_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/188_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/188_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/188_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/188_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/189_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/189_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/189_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/189_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/18_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/18_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/18_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/18_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/190_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/190_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/190_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/190_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/191_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/191_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/191_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/191_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/192_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/192_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/192_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/192_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/193_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/193_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/193_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/193_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/194_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/194_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/194_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/194_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/195_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/195_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/195_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/195_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/196_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/196_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/196_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/196_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/197_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/197_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/197_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/197_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/198_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/198_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/198_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/198_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/199_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/199_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/199_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/199_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/19_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/19_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/19_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/19_4.npy,1
